id,source_id,evidence_type,observed_value,original_url,normalized_url,captured_at,locale,scope,confidence,unavailable_reason
EV-0140,SRC-CRAWL,page_observation,HTTP 200; title=Personalised Love Heart Chocolate Gift | Kakawa Chocolates; meta=present; H1=Love Heart; internal_links=36,https://kakawachocolates.com.au/products/love-heart,https://kakawachocolates.com.au/products/love-heart,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0141,SRC-CRAWL,page_observation,HTTP 200; title=Mother’s Day Flower Chocolate Box | Kakawa Chocolates; meta=present; H1=Petals & Pumps; internal_links=36,https://kakawachocolates.com.au/products/petals-pumps,https://kakawachocolates.com.au/products/petals-pumps,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0142,SRC-CRAWL,page_observation,HTTP 200; title=Single Origin Gift Box – Kakawa Chocolates; meta=present; H1=Single Origin Gift Box; internal_links=36,https://kakawachocolates.com.au/products/single-origin-gift-box,https://kakawachocolates.com.au/products/single-origin-gift-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0143,SRC-CRAWL,page_observation,HTTP 200; title=Blueberry Cheesecake with White Chocolate Ice Cream Sandwich | Kakawa Chocolates; meta=present; H1=Blueberry Cheesecake with White Chocolate Ice Cream Sandwich; internal_links=36,https://kakawachocolates.com.au/products/blueberry-cheesecake-with-white-chocolate-ice-cream-sandwich,https://kakawachocolates.com.au/products/blueberry-cheesecake-with-white-chocolate-ice-cream-sandwich,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0144,SRC-CRAWL,page_observation,HTTP 200; title=Caramelised Black Sesame Ice Cream Sandwich | Kakawa Chocolates; meta=present; H1=Caramelised Black Sesame with White Chocolate Ice Cream Sandwich; internal_links=36,https://kakawachocolates.com.au/products/caramelised-black-sesame-with-white-chocolate-ice-cream-sandwich,https://kakawachocolates.com.au/products/caramelised-black-sesame-with-white-chocolate-ice-cream-sandwich,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0145,SRC-CRAWL,page_observation,HTTP 200; title=Hazelnut Praline Milk Chocolate Ice Cream Sandwich | Kakawa Chocolates; meta=present; H1=Hazelnut Praline with Milk Chocolate Ice Cream Sandwich; internal_links=36,https://kakawachocolates.com.au/products/hazelnut-praline-with-milk-chocolate-ice-cream-sandwich,https://kakawachocolates.com.au/products/hazelnut-praline-with-milk-chocolate-ice-cream-sandwich,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0146,SRC-CRAWL,page_observation,HTTP 200; title=Honeycomb with Dark Chocolate Ice Cream Sandwich | Kakawa Chocolates; meta=present; H1=Honeycomb with Dark Chocolate Ice Cream Sandwich; internal_links=36,https://kakawachocolates.com.au/products/honeycomb-with-dark-chocolate-ice-cream-sandwich,https://kakawachocolates.com.au/products/honeycomb-with-dark-chocolate-ice-cream-sandwich,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0147,SRC-CRAWL,page_observation,HTTP 200; title=Iced Chocolates & Hot Chocolate Delights | Kakawa Chocolates; meta=present; H1=Hot Chocolates / Iced Chocolates; internal_links=36,https://kakawachocolates.com.au/products/hot-chocolates-iced-chocolates,https://kakawachocolates.com.au/products/hot-chocolates-iced-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0148,SRC-CRAWL,page_observation,HTTP 200; title=Matcha Green Tea Ice Cream Sandwich – Kakawa Chocolates; meta=present; H1=Matcha Green Tea Ice Cream Sandwich; internal_links=36,https://kakawachocolates.com.au/products/matcha-green-tea-ice-cream-sandwich,https://kakawachocolates.com.au/products/matcha-green-tea-ice-cream-sandwich,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0149,SRC-CRAWL,page_observation,HTTP 200; title=Milk Chocolate Sea Salted Caramel Ice Cream | Kakawa Chocolates; meta=present; H1=Milk Chocolate with Sea Salted Caramel Ice Cream Sandwich; internal_links=36,https://kakawachocolates.com.au/products/milk-chocolate-with-sea-salted-caramel-ice-cream-sandwich,https://kakawachocolates.com.au/products/milk-chocolate-with-sea-salted-caramel-ice-cream-sandwich,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0150,SRC-CRAWL,page_observation,HTTP 200; title=Assorted Chocolate Mooncake Gift Box | Kakawa Chocolates; meta=present; H1=Assorted Chocolate Mooncake Gift Box; internal_links=36,https://kakawachocolates.com.au/products/chocolate-mooncake,https://kakawachocolates.com.au/products/chocolate-mooncake,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0151,SRC-CRAWL,page_observation,"HTTP 200; title=Mango Caramel Chocolate Mooncake | Kakawa Chocolates; meta=present; H1=Mango Caramel & Almond, Quinoa Biscuit Chocolate Mooncake; internal_links=36",https://kakawachocolates.com.au/products/chocolate-mooncake-mango-caramel,https://kakawachocolates.com.au/products/chocolate-mooncake-mango-caramel,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0152,SRC-CRAWL,page_observation,HTTP 200; title=Matcha & Strawberry Chocolate Mooncake | Kakawa Chocolates; meta=present; H1=Matcha Green Tea & Strawberry Gel Chocolate Mooncake; internal_links=36,https://kakawachocolates.com.au/products/chocolate-mooncake-matcha,https://kakawachocolates.com.au/products/chocolate-mooncake-matcha,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0153,SRC-CRAWL,page_observation,HTTP 200; title=Peach Oolong Chocolate Mooncake | Kakawa Chocolates; meta=present; H1=White Peach Jelly & Oolong Tea Chocolate Mooncake; internal_links=36,https://kakawachocolates.com.au/products/chocolate-mooncake-peach-oolong,https://kakawachocolates.com.au/products/chocolate-mooncake-peach-oolong,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0154,SRC-CRAWL,page_observation,HTTP 200; title=Pineapple & Milk Chocolate Mooncake | Kakawa Chocolates; meta=present; H1=Pineapple Confit & Milk Chocolate Mooncake; internal_links=36,https://kakawachocolates.com.au/products/chocolate-mooncake-pineapple,https://kakawachocolates.com.au/products/chocolate-mooncake-pineapple,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0155,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/products/online-orders-only-crunchy-chocolate-pack,https://kakawachocolates.com.au/products/online-orders-only-crunchy-chocolate-pack,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0156,SRC-CRAWL,page_observation,HTTP 200; title=Praline Chocolates & Bonbons | Handmade in Sydney | Kakawa – Page 2 – Kakawa Chocolates; meta=present; H1=Handcrafted Praline Chocolates & Bonbons; internal_links=56,https://kakawachocolates.com.au/collections/pralines-bonbons?page=2,https://kakawachocolates.com.au/collections/pralines-bonbons?page=2,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0157,SRC-CRAWL,page_observation,HTTP 200; title=Almond Praline | Kakawa Chocolates; meta=present; H1=Almond Praline; internal_links=36,https://kakawachocolates.com.au/products/almond-praline,https://kakawachocolates.com.au/products/almond-praline,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0158,SRC-CRAWL,page_observation,HTTP 200; title=Apple Caramel & Calvados Chocolate – Kakawa Chocolates; meta=present; H1=Apple Caramel & Calvados Chocolate; internal_links=36,https://kakawachocolates.com.au/products/apple-caramel-calvados,https://kakawachocolates.com.au/products/apple-caramel-calvados,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0159,SRC-CRAWL,page_observation,HTTP 200; title=Australian Truffle Chocolate | Kakawa Chocolates; meta=present; H1=Australian Truffle Chocolate; internal_links=36,https://kakawachocolates.com.au/products/australian-truffle,https://kakawachocolates.com.au/products/australian-truffle,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0160,SRC-CRAWL,page_observation,HTTP 200; title=Blackcurrant & Apple Bonbon – Kakawa Chocolates; meta=present; H1=Blackcurrant & Apple Bonbon; internal_links=36,https://kakawachocolates.com.au/products/black-current-and-apple,https://kakawachocolates.com.au/products/black-current-and-apple,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0161,SRC-CRAWL,page_observation,HTTP 200; title=Calamansi Bonbon – Kakawa Chocolates; meta=present; H1=Calamansi Bonbon; internal_links=36,https://kakawachocolates.com.au/products/calamansi,https://kakawachocolates.com.au/products/calamansi,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0162,SRC-CRAWL,page_observation,HTTP 200; title=Caramelised Banana in Milk Chocolate | Kakawa Chocolates; meta=present; H1=Caramelised Banana Bonbon; internal_links=36,https://kakawachocolates.com.au/products/caramelised-banana,https://kakawachocolates.com.au/products/caramelised-banana,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0163,SRC-CRAWL,page_observation,HTTP 200; title=Caramelised Fig & Port Bonbon – Kakawa Chocolates; meta=present; H1=Caramelised Fig & Port Bonbon; internal_links=36,https://kakawachocolates.com.au/products/caramelised-fig-and-port,https://kakawachocolates.com.au/products/caramelised-fig-and-port,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0164,SRC-CRAWL,page_observation,HTTP 200; title=Caramelised Olive in Dark Chocolate | Kakawa Chocolates; meta=present; H1=Caramelised Olive Bonbon; internal_links=36,https://kakawachocolates.com.au/products/caramelised-olive,https://kakawachocolates.com.au/products/caramelised-olive,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0165,SRC-CRAWL,page_observation,HTTP 200; title=Champagne Bonbon – Kakawa Chocolates; meta=present; H1=Champagne Bonbon; internal_links=36,https://kakawachocolates.com.au/products/champagne,https://kakawachocolates.com.au/products/champagne,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0166,SRC-CRAWL,page_observation,HTTP 200; title=Chilli Dark Chocolate – Kakawa Chocolates; meta=present; H1=Chilli Dark Chocolate; internal_links=36,https://kakawachocolates.com.au/products/chilli,https://kakawachocolates.com.au/products/chilli,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0167,SRC-CRAWL,page_observation,HTTP 200; title=Earl Grey Tea Chocolate – Kakawa Chocolates; meta=present; H1=Earl Grey Tea Chocolate; internal_links=36,https://kakawachocolates.com.au/products/earl-grey-tea,https://kakawachocolates.com.au/products/earl-grey-tea,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0168,SRC-CRAWL,page_observation,HTTP 200; title=Hazelnut Boulder Chocolate | Kakawa Chocolates; meta=present; H1=Hazelnut Boulder Chocolate; internal_links=36,https://kakawachocolates.com.au/products/hazelnut-boulder,https://kakawachocolates.com.au/products/hazelnut-boulder,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0169,SRC-CRAWL,page_observation,HTTP 200; title=Mango and Passion fruit Chocolate – Kakawa Chocolates; meta=present; H1=Mango and Passion fruit Chocolate; internal_links=36,https://kakawachocolates.com.au/products/mango-and-passion-fruit,https://kakawachocolates.com.au/products/mango-and-passion-fruit,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0170,SRC-CRAWL,page_observation,HTTP 200; title=Mendiant Chocolate – Gourmet Fruit & Nut | Kakawa Chocolates; meta=present; H1=Mendiant; internal_links=36,https://kakawachocolates.com.au/products/mendiant,https://kakawachocolates.com.au/products/mendiant,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0171,SRC-CRAWL,page_observation,HTTP 200; title=Milk Chocolate Bonbon | Kakawa Chocolates; meta=present; H1=Milk Chocolate Bonbon; internal_links=36,https://kakawachocolates.com.au/products/milk-chocolate-bonbon,https://kakawachocolates.com.au/products/milk-chocolate-bonbon,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0172,SRC-CRAWL,page_observation,HTTP 200; title=Orange & Cointreau Dark Chocolates | Kakawa Chocolates; meta=present; H1=Orange & Cointreau Dark; internal_links=36,https://kakawachocolates.com.au/products/orange-and-cointreau,https://kakawachocolates.com.au/products/orange-and-cointreau,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0173,SRC-CRAWL,page_observation,HTTP 200; title=Peanut Butter Triangle Praline – Kakawa Chocolates; meta=present; H1=Peanut Butter Triangle Praline; internal_links=36,https://kakawachocolates.com.au/products/peanut-butter-triangle,https://kakawachocolates.com.au/products/peanut-butter-triangle,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0174,SRC-CRAWL,page_observation,HTTP 200; title=Raspberry & Mint Crisp Bonbon – Kakawa Chocolates; meta=present; H1=Raspberry & Mint Crisp Bonbon; internal_links=36,https://kakawachocolates.com.au/products/raspberry-and-mint-crisp,https://kakawachocolates.com.au/products/raspberry-and-mint-crisp,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0175,SRC-CRAWL,page_observation,HTTP 200; title=Raspberry Delight Chocolate – Kakawa Chocolates; meta=present; H1=Raspberry Delight Chocolate; internal_links=36,https://kakawachocolates.com.au/products/raspberry-delight,https://kakawachocolates.com.au/products/raspberry-delight,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0176,SRC-CRAWL,page_observation,HTTP 200; title=Salted Dark Chocolate – Kakawa Chocolates; meta=present; H1=Salted Dark Chocolate; internal_links=36,https://kakawachocolates.com.au/products/salted-dark,https://kakawachocolates.com.au/products/salted-dark,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0177,SRC-CRAWL,page_observation,HTTP 200; title=Sea Salted Caramel Chocolate Bonbon | Kakawa Chocolates; meta=present; H1=Sea Salted Caramel Bonbon; internal_links=36,https://kakawachocolates.com.au/products/sea-salted-caramel,https://kakawachocolates.com.au/products/sea-salted-caramel,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0178,SRC-CRAWL,page_observation,HTTP 200; title=Spiky Bonbon – Crunchy Praline Chocolate | Kakawa Chocolates; meta=present; H1=Spiky Bonbon; internal_links=36,https://kakawachocolates.com.au/products/spiky-bonbon,https://kakawachocolates.com.au/products/spiky-bonbon,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0179,SRC-CRAWL,page_observation,HTTP 200; title=Strawberry & Balsamic Vinegar Dark – Kakawa Chocolates; meta=present; H1=Strawberry & Balsamic Vinegar Dark; internal_links=36,https://kakawachocolates.com.au/products/strawberry-balsamic-vinegar,https://kakawachocolates.com.au/products/strawberry-balsamic-vinegar,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0180,SRC-CRAWL,page_observation,HTTP 200; title=Strawberry Cream Heart Chocolate | Kakawa Chocolates; meta=present; H1=Strawberry Cream Heart Chocolate; internal_links=36,https://kakawachocolates.com.au/products/strawberry-cream,https://kakawachocolates.com.au/products/strawberry-cream,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0181,SRC-CRAWL,page_observation,HTTP 200; title=Wattle Seed & Espresso Chocolate Cup | Kakawa Chocolates; meta=present; H1=Wattle Seed & Espresso Chocolate Cup; internal_links=36,https://kakawachocolates.com.au/products/wattle-seed-and-espresso,https://kakawachocolates.com.au/products/wattle-seed-and-espresso,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0182,SRC-CRAWL,page_observation,HTTP 200; title=Yuzu Chocolate – Citrus Infused Cocoa | Kakawa Chocolates; meta=present; H1=Yuzu Dark; internal_links=36,https://kakawachocolates.com.au/products/yuzu,https://kakawachocolates.com.au/products/yuzu,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0183,SRC-CRAWL,page_observation,HTTP 200; title=Australian 70% – Kakawa Chocolates; meta=present; H1=Australian 70%; internal_links=36,https://kakawachocolates.com.au/products/australian-70,https://kakawachocolates.com.au/products/australian-70,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0184,SRC-CRAWL,page_observation,HTTP 200; title=Caribbean Islands 66% Chocolates | Kakawa Chocolates; meta=present; H1=Caribbean Islands 66%; internal_links=36,https://kakawachocolates.com.au/products/caribbean-islands-66,https://kakawachocolates.com.au/products/caribbean-islands-66,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0185,SRC-CRAWL,page_observation,HTTP 200; title=Ecuador 70% – Kakawa Chocolates; meta=present; H1=Ecuador 70%; internal_links=36,https://kakawachocolates.com.au/products/ecuador-70,https://kakawachocolates.com.au/products/ecuador-70,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0186,SRC-CRAWL,page_observation,HTTP 200; title=Madagascar 64% – Kakawa Chocolates; meta=present; H1=Madagascar 64%; internal_links=36,https://kakawachocolates.com.au/products/madagascar-64,https://kakawachocolates.com.au/products/madagascar-64,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0187,SRC-CRAWL,page_observation,HTTP 200; title=Papua New Guinea 65% | Kakawa Chocolates; meta=present; H1=Papua New Guinea 65%; internal_links=36,https://kakawachocolates.com.au/products/papua-new-guinea-65,https://kakawachocolates.com.au/products/papua-new-guinea-65,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0188,SRC-CRAWL,page_observation,HTTP 200; title=PNG origin 99% | kakawa chocolates – Kakawa Chocolates; meta=present; H1=PNG origin 99%; internal_links=36,https://kakawachocolates.com.au/products/png-origin-99,https://kakawachocolates.com.au/products/png-origin-99,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0189,SRC-CRAWL,page_observation,HTTP 200; title=Sao Thome 70% – Kakawa Chocolates; meta=present; H1=Sao Thome 70%; internal_links=36,https://kakawachocolates.com.au/products/sao-thome-70,https://kakawachocolates.com.au/products/sao-thome-70,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0190,SRC-CRAWL,page_observation,HTTP 200; title=Vietnam 73% – Kakawa Chocolates; meta=present; H1=Vietnam 73%; internal_links=36,https://kakawachocolates.com.au/products/vietnam,https://kakawachocolates.com.au/products/vietnam,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0191,SRC-CRAWL,page_observation,HTTP 200; title=Vanilla Bean Marshmallows | Kakawa Chocolates; meta=present; H1=Ultimate Winter Indulgence; internal_links=36,https://kakawachocolates.com.au/products/ultimate-winter-indulgence,https://kakawachocolates.com.au/products/ultimate-winter-indulgence,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0192,SRC-CRAWL,page_observation,HTTP 200; title=Vanilla Bean Marshmallows | Kakawa Chocolates; meta=present; H1=Winter Dessert Box; internal_links=36,https://kakawachocolates.com.au/products/winter-dessert-box,https://kakawachocolates.com.au/products/winter-dessert-box,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0193,SRC-CRAWL,page_observation,HTTP 200; title=Christmas Chocolates Australia | Christmas Chocolate Gifts – Kakawa Chocolates; meta=present; H1=Handcrafted Christmas Chocolates & Festive Gifts; internal_links=46,https://kakawachocolates.com.au/collections/christmas,https://kakawachocolates.com.au/collections/christmas,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0194,SRC-CRAWL,page_observation,HTTP 200; title=Handmade Easter Chocolates | Chocolate Eggs & Gift Packs – Kakawa Chocolates; meta=present; H1=Handcrafted Easter Chocolates; internal_links=54,https://kakawachocolates.com.au/collections/easter,https://kakawachocolates.com.au/collections/easter,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0195,SRC-CRAWL,page_observation,HTTP 200; title=Lunar New Year Chocolates | Kakawa Chocolates; meta=present; H1=Celebrate Lunar New Year with Handcrafted Chocolates; internal_links=39,https://kakawachocolates.com.au/collections/lunar-new-year,https://kakawachocolates.com.au/collections/lunar-new-year,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0196,SRC-CRAWL,page_observation,HTTP 200; title=Mother's Day Chocolates | Kakawa Chocolates; meta=present; H1=Mother's Day Flower Chocolates; internal_links=40,https://kakawachocolates.com.au/collections/mothers-day-flower-chocolates,https://kakawachocolates.com.au/collections/mothers-day-flower-chocolates,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0197,SRC-CRAWL,page_observation,HTTP 200; title=Valentine's Day Chocolates & Chocolate Boxes By Kakawa – Kakawa Chocolates; meta=present; H1=Handcrafted Valentine’s Day Chocolates; internal_links=40,https://kakawachocolates.com.au/collections/valentines-day,https://kakawachocolates.com.au/collections/valentines-day,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0198,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""artisan chocolate""; meta=present; H1=Blog; internal_links=41",https://kakawachocolates.com.au/blogs/chocolates/tagged/artisan-chocolate,https://kakawachocolates.com.au/blogs/chocolates/tagged/artisan-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0199,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=10+Chocolate+Facts+Most+People+Don%E2%80%99t+Know&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2F10-chocolate-facts-most-people-dont-know,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=10+Chocolate+Facts+Most+People+Don%E2%80%99t+Know&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2F10-chocolate-facts-most-people-dont-know,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0200,SRC-CRAWL,page_observation,HTTP 200; title=House Dark Chocolate Slab | Kakawa Chocolates; meta=present; H1=House Dark Chocolate Slab; internal_links=36,https://kakawachocolates.com.au/products/huuse-dark-chocolate-slab?pr_prod_strat=e5_desc&pr_rec_id=aeabd440a&pr_rec_pid=8514125168856&pr_ref_pid=9013341094104&pr_seq=uniform,https://kakawachocolates.com.au/products/huuse-dark-chocolate-slab?pr_prod_strat=e5_desc&pr_rec_id=aeabd440a&pr_rec_pid=8514125168856&pr_ref_pid=9013341094104&pr_seq=uniform,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0201,SRC-CRAWL,page_observation,HTTP 200; title=8 Unique Corporate Chocolate Gift Ideas | Kakawa chocolates – Kakawa Chocolates; meta=present; H1=8 Unique Corporate Chocolate Gift Ideas | Custom Branded Chocolates by Kakawa; internal_links=39,https://kakawachocolates.com.au/blogs/chocolates/8-corporate-chocolate-gift-ideas,https://kakawachocolates.com.au/blogs/chocolates/8-corporate-chocolate-gift-ideas,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0202,SRC-CRAWL,page_observation,HTTP 200; title=Custom Chocolate Wedding Favours That Impress | Kakawa Chocolates; meta=present; H1=Chocolate Wedding Favours That Will Delight Your Guests; internal_links=40,https://kakawachocolates.com.au/blogs/chocolates/chocolate-wedding-favours-that-will-delight-your-guests,https://kakawachocolates.com.au/blogs/chocolates/chocolate-wedding-favours-that-will-delight-your-guests,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0203,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""corporate chocolate""; meta=present; H1=Blog; internal_links=41",https://kakawachocolates.com.au/blogs/chocolates/tagged/corporate-chocolate,https://kakawachocolates.com.au/blogs/chocolates/tagged/corporate-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0204,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=A+Sweet+Collaboration+with+Sydney+Gift+Hampers&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fa-sweet-collaboration-with-sydney-gift-hampers,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=A+Sweet+Collaboration+with+Sydney+Gift+Hampers&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fa-sweet-collaboration-with-sydney-gift-hampers,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0205,SRC-CRAWL,page_observation,HTTP 404; title=404 Not Found – Kakawa Chocolates; meta=unavailable; H1=Page not found; internal_links=37,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=The+Best+Last-Minute+EOFY+Corporate+Gifts+%28That+Still+Feel+Thoughtful%29&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fbest-last-minute-eofy-corporate-gifts-australia,https://kakawachocolates.com.au/blogs/chocolates/twitter.com/intent/tweet?text=The+Best+Last-Minute+EOFY+Corporate+Gifts+%28That+Still+Feel+Thoughtful%29&url=https%3A%2F%2Fkakawachocolates.com.au%2Fblogs%2Fchocolates%2Fbest-last-minute-eofy-corporate-gifts-australia,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0206,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""gift idea""; meta=present; H1=Blog; internal_links=41",https://kakawachocolates.com.au/blogs/chocolates/tagged/gift-idea,https://kakawachocolates.com.au/blogs/chocolates/tagged/gift-idea,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
EV-0207,SRC-CRAWL,page_observation,"HTTP 200; title=Chocolate Insights, Gifting Ideas & Stories | Kakawa Chocolates – Tagged ""hand made chocolate""; meta=present; H1=Blog; internal_links=41",https://kakawachocolates.com.au/blogs/chocolates/tagged/hand-made-chocolate,https://kakawachocolates.com.au/blogs/chocolates/tagged/hand-made-chocolate,2026-07-15T08:40:41.197233+00:00,en-AU,approved-domain HTML response,1.0,Unavailable
